customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,property_valuation
273,Male,54,22/04/1963,Computer Systems Analyst IV,,Mass Customer,FALSE,FALSE,19,3081,VIC,9
274,Female,66,15/09/1976,Social Worker,Health,Mass Customer,FALSE,TRUE,14,3205,VIC,8
276,Female,47,25/03/1990,,Financial Services,Mass Customer,FALSE,FALSE,22,3125,VIC,8
277,Female,69,19/02/1956,VP Product Management,,High Net Worth,FALSE,FALSE,15,4214,QLD,8
278,Male,22,30/07/1997,Executive Secretary,,Affluent Customer,FALSE,TRUE,4,2030,NSW,12
279,Female,0,9/09/1981,Web Designer I,Manufacturing,Mass Customer,FALSE,FALSE,11,2036,NSW,11
280,Male,15,22/03/1995,Geologist I,,Affluent Customer,FALSE,TRUE,5,2767,NSW,8
281,Female,51,27/12/1972,Cost Accountant,Financial Services,High Net Worth,FALSE,TRUE,8,2798,NSW,6
282,Male,82,27/10/1989,VP Quality Control,Argiculture,High Net Worth,FALSE,TRUE,11,4211,QLD,5
283,Female,34,4/02/1991,Assistant Manager,Retail,Mass Customer,FALSE,FALSE,2,4508,QLD,6
284,Male,38,11/04/1986,Financial Analyst,Financial Services,High Net Worth,FALSE,TRUE,9,2032,NSW,11
285,Female,3,19/11/1977,Community Outreach Specialist,Manufacturing,Mass Customer,FALSE,FALSE,12,2117,NSW,12
286,Male,99,1/08/1989,Accounting Assistant II,Manufacturing,Affluent Customer,FALSE,TRUE,11,4551,QLD,7
287,Female,41,6/05/1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,4,2765,NSW,8
288,Male,71,8/09/1985,,Manufacturing,High Net Worth,FALSE,FALSE,9,3064,VIC,7
289,Female,43,12/04/1970,Clinical Specialist,Health,High Net Worth,FALSE,FALSE,10,2023,NSW,9
291,Female,63,22/10/1971,Assistant Media Planner,Entertainment,Mass Customer,FALSE,FALSE,4,3810,VIC,5
292,Female,42,24/11/1961,VP Product Management,,Affluent Customer,FALSE,TRUE,9,4151,QLD,8
293,Male,80,10/12/1989,Administrative Assistant III,Manufacturing,Mass Customer,FALSE,TRUE,20,2830,NSW,2
294,Male,39,1/04/1959,Recruiting Manager,,High Net Worth,FALSE,FALSE,5,3030,VIC,7
295,Female,64,26/12/1964,Database Administrator II,,Mass Customer,FALSE,TRUE,18,4812,QLD,6
296,Male,34,19/06/1972,,Health,High Net Worth,FALSE,TRUE,17,2141,NSW,8
297,Female,33,27/04/1959,Electrical Engineer,Manufacturing,High Net Worth,FALSE,FALSE,16,3810,VIC,7
298,Male,69,15/08/1956,Engineer I,Manufacturing,High Net Worth,FALSE,FALSE,9,3029,VIC,8
299,Female,80,15/09/1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,FALSE,TRUE,7,2173,NSW,9
300,Male,88,22/06/1956,Clinical Specialist,Health,Mass Customer,FALSE,FALSE,9,3199,VIC,9
301,Female,54,10/10/1980,Developer IV,Manufacturing,High Net Worth,FALSE,FALSE,19,2320,NSW,7
302,Female,32,27/03/1977,,Health,Mass Customer,FALSE,FALSE,13,4506,QLD,7
303,Female,59,15/08/1974,Assistant Professor,Argiculture,Mass Customer,FALSE,TRUE,14,2516,NSW,9
304,Male,36,27/03/1969,VP Marketing,Manufacturing,Mass Customer,FALSE,TRUE,15,2035,NSW,11
305,Female,1,17/03/1974,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,11,2747,NSW,4
306,Male,19,2/08/1973,Registered Nurse,Health,High Net Worth,FALSE,FALSE,18,3030,VIC,3
307,Male,55,18/08/1984,Clinical Specialist,Health,Affluent Customer,FALSE,TRUE,12,3152,VIC,9
308,Male,2,9/03/1983,Database Administrator I,IT,High Net Worth,FALSE,FALSE,4,3340,VIC,5
309,Female,53,2/10/1974,Clinical Specialist,Health,Mass Customer,FALSE,TRUE,21,3182,VIC,7
310,Female,0,13/02/1985,Account Coordinator,Financial Services,Mass Customer,FALSE,TRUE,18,2450,NSW,9
311,Female,86,16/08/1957,Internal Auditor,Health,High Net Worth,FALSE,FALSE,12,2227,NSW,10
312,Male,44,17/03/1958,Desktop Support Technician,Financial Services,Affluent Customer,FALSE,TRUE,6,2216,NSW,10
313,Male,70,22/12/1987,Operator,Manufacturing,Mass Customer,FALSE,TRUE,13,3796,VIC,8
314,Female,27,25/08/1962,Marketing Assistant,Retail,High Net Worth,FALSE,TRUE,5,3064,VIC,3
315,Female,67,16/04/1958,Chief Design Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,12,3197,VIC,10
316,Female,72,1/06/1976,Environmental Specialist,Manufacturing,Mass Customer,FALSE,TRUE,10,3064,VIC,7
317,Female,26,10/02/1974,Automation Specialist II,Entertainment,Mass Customer,FALSE,TRUE,14,2232,NSW,10
318,Female,21,19/05/1969,Programmer III,Retail,Affluent Customer,FALSE,TRUE,18,2365,NSW,2
319,Female,32,11/10/1971,,Retail,Mass Customer,FALSE,TRUE,14,2747,NSW,8
320,Male,19,9/02/1997,Registered Nurse,Health,Mass Customer,FALSE,FALSE,4,4701,QLD,2
321,Female,58,15/09/1973,Marketing Manager,,Mass Customer,FALSE,FALSE,18,4503,QLD,5
322,Female,19,10/03/1977,Research Associate,Financial Services,Mass Customer,FALSE,TRUE,11,4350,QLD,6
323,Female,54,4/06/1973,Senior Developer,Health,Mass Customer,FALSE,TRUE,7,4210,QLD,9
324,Male,97,5/08/1986,Computer Systems Analyst I,IT,Mass Customer,FALSE,TRUE,15,2223,NSW,9
325,Female,98,26/09/1971,Computer Systems Analyst I,Financial Services,Affluent Customer,FALSE,TRUE,17,4122,QLD,8
326,Female,74,16/02/1980,Help Desk Operator,Financial Services,Mass Customer,FALSE,FALSE,6,2515,NSW,10
327,Female,10,24/07/1968,Design Engineer,Health,Mass Customer,FALSE,FALSE,12,4214,QLD,8
328,Female,87,11/04/1991,Senior Developer,Manufacturing,Mass Customer,FALSE,FALSE,12,3437,VIC,8
329,Male,25,20/11/1984,Account Representative IV,Entertainment,High Net Worth,FALSE,TRUE,12,3338,VIC,4
330,Male,78,3/06/1959,Recruiting Manager,Manufacturing,High Net Worth,FALSE,TRUE,7,2203,NSW,9
331,Male,87,23/09/1998,Desktop Support Technician,Health,Mass Customer,FALSE,TRUE,3,2088,NSW,8
332,Female,23,19/08/1978,Registered Nurse,Health,High Net Worth,FALSE,FALSE,14,4226,QLD,8
333,Female,25,20/06/1965,Sales Associate,Financial Services,Affluent Customer,FALSE,TRUE,8,4213,QLD,5
334,Female,71,20/05/1999,Financial Advisor,Financial Services,Affluent Customer,FALSE,TRUE,3,3356,VIC,2
335,Female,20,19/04/1983,Senior Editor,,Affluent Customer,FALSE,FALSE,8,3223,VIC,6
336,Female,91,6/01/1980,,Manufacturing,High Net Worth,FALSE,FALSE,3,3032,VIC,8
337,Female,67,8/10/1979,Statistician IV,Argiculture,High Net Worth,FALSE,TRUE,12,3105,VIC,10
338,Female,33,14/03/1958,,Health,Mass Customer,FALSE,FALSE,19,3101,VIC,12
339,Female,56,11/01/1980,Human Resources Manager,Health,Mass Customer,FALSE,FALSE,12,2763,NSW,8
340,Male,39,31/07/1973,,Argiculture,Mass Customer,FALSE,TRUE,17,2089,NSW,10
341,Male,10,25/08/1976,GIS Technical Architect,Financial Services,Mass Customer,FALSE,FALSE,5,2759,NSW,8
342,Male,40,19/05/1987,Programmer IV,Health,High Net Worth,FALSE,FALSE,2,2040,NSW,10
343,Female,76,14/08/1957,Recruiter,Property,Affluent Customer,FALSE,FALSE,13,2126,NSW,11
344,Female,91,18/07/1973,,,High Net Worth,FALSE,TRUE,4,2147,NSW,9
345,Female,74,3/02/1989,Senior Sales Associate,Health,High Net Worth,FALSE,TRUE,17,2251,NSW,9
346,Male,68,15/03/1981,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,3,2155,NSW,10
347,Male,50,6/06/1965,Marketing Manager,Financial Services,Mass Customer,FALSE,FALSE,9,2153,NSW,9
348,Male,20,1/11/1980,Assistant Professor,Retail,Mass Customer,FALSE,TRUE,9,2768,NSW,10
349,Female,35,15/04/1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,FALSE,FALSE,4,3127,VIC,11
350,Female,47,9/12/1977,Clinical Specialist,Health,Mass Customer,FALSE,TRUE,9,3087,VIC,9
351,Male,69,12/05/1999,Pharmacist,Health,Mass Customer,FALSE,TRUE,2,3131,VIC,10
352,Male,12,8/07/1979,Sales Representative,Retail,Mass Customer,FALSE,FALSE,4,4350,QLD,6
353,Female,9,9/10/1980,Information Systems Manager,,Mass Customer,FALSE,FALSE,3,3134,VIC,9
354,Female,87,26/11/1980,Legal Assistant,Property,Mass Customer,FALSE,FALSE,9,2830,NSW,5
355,Female,97,1/06/1979,Database Administrator II,Retail,Mass Customer,FALSE,TRUE,3,2193,NSW,8
357,Female,21,25/01/1969,Director of Sales,,Affluent Customer,FALSE,FALSE,18,3199,VIC,9
358,Female,54,27/12/1985,Accounting Assistant IV,,Mass Customer,FALSE,FALSE,18,2170,NSW,9
359,Female,2,28/11/1958,Legal Assistant,Manufacturing,Affluent Customer,FALSE,TRUE,6,2322,NSW,4
360,Female,64,2/04/1956,Staff Scientist,Property,Mass Customer,FALSE,TRUE,19,2530,NSW,7
361,Female,59,27/03/1999,Software Engineer IV,Health,Mass Customer,FALSE,TRUE,2,2075,NSW,11
362,Female,47,17/11/1974,Software Engineer IV,Financial Services,High Net Worth,FALSE,TRUE,18,2340,NSW,7
363,Female,82,4/03/1988,Project Manager,Retail,Mass Customer,FALSE,TRUE,7,2066,NSW,12
364,Female,96,30/09/1976,Database Administrator III,Financial Services,Affluent Customer,FALSE,FALSE,11,4217,QLD,9
365,Female,98,27/06/1976,VP Quality Control,Property,High Net Worth,FALSE,FALSE,15,4020,QLD,5
366,Female,7,8/01/1954,Librarian,Entertainment,High Net Worth,FALSE,FALSE,19,2096,NSW,10
367,Female,93,17/02/1985,Programmer II,Manufacturing,Mass Customer,FALSE,TRUE,12,2179,NSW,12
368,Female,32,26/11/1986,,Financial Services,High Net Worth,FALSE,FALSE,6,4127,QLD,6
369,Male,19,24/08/1991,Actuary,Financial Services,Mass Customer,FALSE,TRUE,9,3130,VIC,10
370,Male,91,27/07/1998,,Telecommunications,Affluent Customer,FALSE,TRUE,3,4570,QLD,4
371,Male,7,6/07/1954,Systems Administrator III,Financial Services,Mass Customer,FALSE,FALSE,7,3215,VIC,4
372,Female,19,13/08/1987,Graphic Designer,Property,Affluent Customer,FALSE,TRUE,4,3101,VIC,8
373,Female,95,26/08/2000,Structural Analysis Engineer,Health,High Net Worth,FALSE,TRUE,1,3931,VIC,9
374,Male,81,22/01/1992,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,TRUE,8,3165,VIC,10
375,Male,13,23/08/1976,Automation Specialist II,Manufacturing,Mass Customer,FALSE,TRUE,7,2166,NSW,9
376,Female,60,24/10/1966,Financial Advisor,Financial Services,Mass Customer,FALSE,TRUE,19,3936,VIC,7
377,Male,65,19/05/1999,Staff Scientist,Argiculture,Mass Customer,FALSE,FALSE,1,2265,NSW,5
378,Female,98,4/05/1974,Senior Developer,Retail,Mass Customer,FALSE,FALSE,17,2203,NSW,9
379,Male,2,13/03/1980,,Manufacturing,High Net Worth,FALSE,TRUE,4,3034,VIC,7
380,Female,66,15/05/1956,Structural Engineer,Property,Mass Customer,FALSE,FALSE,17,4670,QLD,1
381,Female,99,30/11/1996,Sales Associate,,Affluent Customer,FALSE,FALSE,1,2062,NSW,12
382,Male,68,14/08/1985,Research Nurse,Health,Mass Customer,FALSE,TRUE,7,2162,NSW,5
383,Male,37,15/07/1978,Nurse Practicioner,,Affluent Customer,FALSE,FALSE,14,4170,QLD,8
384,Female,70,6/08/1976,,Financial Services,Affluent Customer,FALSE,FALSE,17,3033,VIC,7
385,Male,69,7/12/1966,Project Manager,Health,High Net Worth,FALSE,FALSE,9,2170,NSW,9
386,Female,63,27/10/1990,Senior Quality Engineer,Argiculture,Mass Customer,FALSE,FALSE,5,2749,NSW,8
387,Male,34,19/02/1977,Administrative Officer,Financial Services,Mass Customer,FALSE,FALSE,22,2144,NSW,10
388,Female,53,25/05/1966,,Financial Services,Mass Customer,FALSE,TRUE,11,3805,VIC,8
389,Female,97,27/04/1975,Help Desk Operator,Entertainment,Affluent Customer,FALSE,TRUE,17,2047,NSW,9
390,Male,83,25/11/1997,Programmer Analyst II,Health,Affluent Customer,FALSE,FALSE,3,2100,NSW,10
391,Male,80,25/03/1970,,Argiculture,Mass Customer,FALSE,FALSE,16,2642,NSW,2
392,Male,38,14/06/1978,Safety Technician I,Property,Mass Customer,FALSE,FALSE,13,3228,VIC,8
393,Male,35,8/02/1955,Associate Professor,Manufacturing,Mass Customer,FALSE,TRUE,9,2145,NSW,10
394,Female,70,6/06/1977,Legal Assistant,Health,High Net Worth,FALSE,TRUE,16,2287,NSW,5
395,Male,28,27/11/1976,Data Coordiator,Retail,High Net Worth,FALSE,TRUE,9,3444,VIC,7
396,Female,98,25/01/1967,Systems Administrator III,Telecommunications,High Net Worth,FALSE,TRUE,16,2076,NSW,11
397,Female,86,2/09/1981,Paralegal,Financial Services,Affluent Customer,FALSE,TRUE,5,4124,QLD,7
398,Female,20,18/01/1969,,Retail,Affluent Customer,FALSE,FALSE,11,3191,VIC,12
399,Male,26,18/07/1976,Engineer III,Manufacturing,Affluent Customer,FALSE,TRUE,16,4305,QLD,3
400,Female,86,19/05/1962,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,5,3195,VIC,11
401,Female,56,11/12/1986,Assistant Professor,Retail,Mass Customer,FALSE,FALSE,15,2579,NSW,5
402,Male,9,3/06/1977,Desktop Support Technician,Retail,Affluent Customer,FALSE,FALSE,22,2835,NSW,1
403,Female,40,17/10/1975,Graphic Designer,,Mass Customer,FALSE,TRUE,17,3337,VIC,3
404,Male,92,17/12/1995,Geologist I,Financial Services,Affluent Customer,FALSE,TRUE,4,2536,NSW,4
405,Female,19,28/09/1971,,Manufacturing,High Net Worth,FALSE,TRUE,14,2770,NSW,8
406,Female,58,16/06/1987,Financial Analyst,Financial Services,High Net Worth,FALSE,FALSE,12,2646,NSW,1
407,Female,82,12/01/1979,Structural Analysis Engineer,,High Net Worth,FALSE,TRUE,15,2756,NSW,8
408,Male,79,31/08/1991,Senior Financial Analyst,Financial Services,Affluent Customer,FALSE,FALSE,11,3133,VIC,10
409,Female,84,23/01/1978,Executive Secretary,Health,Mass Customer,FALSE,TRUE,13,2066,NSW,9
410,Female,14,9/04/1990,Structural Engineer,,Mass Customer,FALSE,TRUE,11,2750,NSW,8
411,Female,84,31/03/1977,Director of Sales,Financial Services,High Net Worth,FALSE,FALSE,12,2750,NSW,8
412,Female,65,23/04/1960,,IT,High Net Worth,FALSE,FALSE,19,4558,QLD,3
413,Male,79,22/12/1957,VP Quality Control,,High Net Worth,FALSE,TRUE,19,2211,NSW,9
414,Male,12,16/07/1976,Social Worker,Health,High Net Worth,FALSE,FALSE,10,2570,NSW,8
415,Female,20,31/05/1955,Senior Financial Analyst,Financial Services,Affluent Customer,FALSE,TRUE,18,2170,NSW,9
416,Female,14,23/06/1997,Software Consultant,,Mass Customer,FALSE,TRUE,1,4552,QLD,4
417,Female,37,17/02/1971,Biostatistician IV,Argiculture,Mass Customer,FALSE,FALSE,15,3082,VIC,8
418,Female,56,22/12/1958,,,Mass Customer,FALSE,FALSE,6,2360,NSW,1
419,Female,34,26/01/1981,VP Marketing,Manufacturing,Affluent Customer,FALSE,FALSE,17,4223,QLD,8
420,Male,93,5/07/1958,Help Desk Operator,Entertainment,High Net Worth,FALSE,FALSE,7,3183,VIC,7
421,Female,26,19/03/1999,Sales Representative,Retail,Mass Customer,FALSE,TRUE,2,2330,NSW,3
422,Male,78,6/01/2002,,Manufacturing,Affluent Customer,FALSE,FALSE,1,2031,NSW,11
423,Male,43,8/11/1956,Senior Quality Engineer,,Mass Customer,FALSE,FALSE,9,4370,QLD,2
424,Male,77,25/01/1978,Research Nurse,Health,High Net Worth,FALSE,FALSE,9,3150,VIC,11
425,Female,60,19/11/1953,Sales Representative,Retail,Mass Customer,FALSE,TRUE,20,2549,NSW,3
426,Female,10,2/06/1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,8,3040,VIC,8
427,Male,77,19/12/1996,Assistant Media Planner,Entertainment,Mass Customer,FALSE,TRUE,2,2065,NSW,11
428,Female,0,3/05/1977,Structural Engineer,Health,High Net Worth,FALSE,TRUE,14,2065,NSW,10
429,Female,7,30/07/1978,Community Outreach Specialist,IT,High Net Worth,FALSE,TRUE,21,2340,NSW,3
430,Female,46,26/04/1973,Paralegal,Financial Services,High Net Worth,FALSE,TRUE,11,4209,QLD,7
431,Male,8,26/03/1956,Research Nurse,Health,Affluent Customer,FALSE,TRUE,18,4173,QLD,7
432,Male,83,12/02/1990,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,10,2065,NSW,10
433,Male,94,12/03/1964,Statistician II,Property,Affluent Customer,FALSE,FALSE,15,3204,VIC,2
434,Male,93,1/12/1995,,Financial Services,Mass Customer,FALSE,TRUE,19,2210,NSW,10
435,Male,5,23/12/1999,GIS Technical Architect,Telecommunications,Mass Customer,FALSE,FALSE,1,2068,NSW,12
436,Male,75,24/12/1957,Internal Auditor,IT,Mass Customer,FALSE,FALSE,18,2085,NSW,10
437,Male,24,14/08/1976,Systems Administrator III,Manufacturing,Affluent Customer,FALSE,TRUE,17,3064,VIC,7
438,Male,25,17/08/1989,Internal Auditor,Property,High Net Worth,FALSE,TRUE,13,3074,VIC,4
439,Female,26,8/07/1974,GIS Technical Architect,,Affluent Customer,FALSE,FALSE,10,3806,VIC,8
440,Female,46,16/12/1977,Business Systems Development Analyst,Telecommunications,Mass Customer,FALSE,FALSE,10,2259,NSW,6
441,Female,74,8/03/1974,Analyst Programmer,IT,Mass Customer,FALSE,FALSE,11,2260,NSW,8
442,Male,2,6/10/2001,,Financial Services,Mass Customer,FALSE,FALSE,1,4074,QLD,6
443,Female,21,26/03/1972,,Argiculture,High Net Worth,FALSE,TRUE,10,4215,QLD,7
444,Female,32,24/02/1967,Staff Scientist,Manufacturing,Mass Customer,FALSE,TRUE,8,2160,NSW,6
445,Male,91,13/11/1984,Executive Secretary,Financial Services,Mass Customer,FALSE,FALSE,5,3008,VIC,5
446,Female,73,2/07/1978,Tax Accountant,IT,Affluent Customer,FALSE,TRUE,4,2217,NSW,9
447,Female,98,6/11/2001,Help Desk Technician,Argiculture,Mass Customer,FALSE,TRUE,1,2213,NSW,10
448,Female,34,26/04/1995,Software Engineer III,IT,High Net Worth,FALSE,FALSE,3,2748,NSW,10
449,Female,74,24/09/1974,VP Product Management,Manufacturing,High Net Worth,FALSE,TRUE,6,2567,NSW,7
450,Female,5,2/04/1975,Structural Analysis Engineer,Entertainment,Mass Customer,FALSE,TRUE,18,2096,NSW,10
452,Female,22,11/08/1959,Account Coordinator,Property,Mass Customer,FALSE,TRUE,5,3015,VIC,8
455,Male,97,2/11/1991,Civil Engineer,Manufacturing,Mass Customer,FALSE,TRUE,5,2233,NSW,10
456,Male,47,30/11/1975,Automation Specialist I,Manufacturing,Affluent Customer,FALSE,TRUE,17,2145,NSW,7
457,Female,70,14/12/1980,Recruiting Manager,Financial Services,High Net Worth,FALSE,TRUE,17,2759,NSW,9
458,Male,57,21/04/1969,Account Representative IV,Manufacturing,Affluent Customer,FALSE,TRUE,18,3121,VIC,8
459,Female,88,4/08/1986,Civil Engineer,Manufacturing,Mass Customer,FALSE,TRUE,13,4870,QLD,5
461,Female,19,9/10/1979,Social Worker,Health,Mass Customer,FALSE,TRUE,14,2118,NSW,10
462,Female,32,1/01/1960,,Manufacturing,Affluent Customer,FALSE,TRUE,5,2259,NSW,6
463,Female,9,30/03/1962,Senior Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,20,2760,NSW,7
464,Female,32,23/03/1958,,,Mass Customer,FALSE,TRUE,10,3150,VIC,11
465,Female,54,27/03/1976,Developer III,Financial Services,Affluent Customer,FALSE,TRUE,14,2770,NSW,5
466,Male,84,27/01/1991,,Manufacturing,Affluent Customer,FALSE,TRUE,2,2763,NSW,9
467,Male,51,2/01/1954,Human Resources Assistant I,Property,Affluent Customer,FALSE,FALSE,15,2050,NSW,9
468,Female,11,19/01/1974,Software Test Engineer I,Property,High Net Worth,FALSE,TRUE,8,3058,VIC,9
469,Male,91,3/05/1996,Actuary,Financial Services,High Net Worth,FALSE,TRUE,3,2074,NSW,12
470,Male,22,19/12/2001,Internal Auditor,Retail,Mass Customer,FALSE,FALSE,1,2120,NSW,11
471,Female,82,1/01/1956,GIS Technical Architect,Financial Services,Affluent Customer,FALSE,FALSE,14,3812,VIC,8
472,Female,38,16/11/1990,Internal Auditor,Financial Services,Mass Customer,FALSE,TRUE,8,2147,NSW,9
473,Male,2,13/03/1977,Junior Executive,Health,Mass Customer,FALSE,TRUE,20,3111,VIC,9
474,Female,86,15/01/1983,Geologist IV,Entertainment,Affluent Customer,FALSE,FALSE,18,2567,NSW,9
476,Male,65,21/04/1989,Computer Systems Analyst IV,,Mass Customer,FALSE,FALSE,14,4217,QLD,8
477,Female,32,26/11/1960,Media Manager II,Financial Services,High Net Worth,FALSE,TRUE,13,2197,NSW,9
478,Female,65,21/01/1961,Chief Design Engineer,,Affluent Customer,FALSE,TRUE,5,2142,NSW,8
479,Female,11,4/08/1994,,IT,Mass Customer,FALSE,TRUE,4,2340,NSW,4
481,Female,68,12/04/1990,Programmer IV,Argiculture,Mass Customer,FALSE,FALSE,8,2155,NSW,9
482,Male,33,19/12/1962,,Health,Mass Customer,FALSE,FALSE,20,2046,NSW,9
483,Male,35,2/05/1973,Sales Representative,Retail,Affluent Customer,FALSE,FALSE,9,3162,VIC,9
484,Male,64,24/04/1974,Programmer IV,Manufacturing,Mass Customer,FALSE,FALSE,22,2037,NSW,9
485,Female,23,8/11/1974,Statistician III,Manufacturing,High Net Worth,FALSE,FALSE,20,2428,NSW,3
486,Female,0,30/12/1955,Technical Writer,Manufacturing,Affluent Customer,FALSE,TRUE,15,3141,VIC,7
487,Female,70,19/09/1979,Food Chemist,Health,Mass Customer,FALSE,FALSE,10,3178,VIC,9
488,Female,24,11/07/1980,Help Desk Operator,Property,Mass Customer,FALSE,TRUE,10,3564,VIC,2
489,Female,18,31/05/1971,Senior Editor,Retail,Mass Customer,FALSE,TRUE,4,3550,VIC,4
490,Female,44,15/06/1992,Environmental Tech,Argiculture,Mass Customer,FALSE,FALSE,6,3070,VIC,11
491,Male,45,20/02/1976,Speech Pathologist,Property,Affluent Customer,FALSE,TRUE,19,3775,VIC,10
492,Male,54,28/04/1976,Environmental Tech,Financial Services,Mass Customer,FALSE,FALSE,21,3004,VIC,9
493,Female,83,13/09/1960,Electrical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,5,4226,QLD,10
495,Male,91,21/02/1959,VP Accounting,Financial Services,Mass Customer,FALSE,TRUE,6,3185,VIC,9
496,Female,25,28/01/1976,Engineer II,Financial Services,Affluent Customer,FALSE,TRUE,11,2015,NSW,9
497,Female,96,9/01/1974,,Property,Mass Customer,FALSE,TRUE,11,3012,VIC,9
498,Female,58,30/04/1978,VP Sales,Manufacturing,High Net Worth,FALSE,TRUE,10,2447,NSW,3
499,Male,39,15/03/1961,Budget/Accounting Analyst III,Financial Services,Affluent Customer,FALSE,FALSE,19,3143,VIC,7
500,Male,19,11/04/1992,Recruiting Manager,Retail,Affluent Customer,FALSE,TRUE,10,3910,VIC,7
501,Female,94,10/06/1977,Environmental Specialist,,High Net Worth,FALSE,FALSE,19,3621,VIC,8
502,Female,39,24/12/1970,Teacher,Manufacturing,Mass Customer,FALSE,FALSE,18,4702,QLD,3
503,Male,87,19/07/1989,Dental Hygienist,Health,Affluent Customer,FALSE,TRUE,10,2133,NSW,10
504,Male,93,25/04/1995,Environmental Tech,Manufacturing,High Net Worth,FALSE,TRUE,7,3075,VIC,7
505,Female,40,1/12/1966,,,High Net Worth,FALSE,TRUE,10,2069,NSW,9
506,Female,43,14/02/1985,Health Coach II,Retail,Mass Customer,FALSE,FALSE,21,3911,VIC,10
507,Female,98,5/07/1971,,Health,Mass Customer,FALSE,FALSE,7,2250,NSW,8
508,Female,94,18/01/1971,Project Manager,Property,Mass Customer,FALSE,TRUE,11,2487,NSW,9
509,Male,64,6/08/1979,Developer II,Financial Services,Affluent Customer,FALSE,TRUE,21,4123,QLD,6
